word,pos,cefr
register,noun,B2
register,verb,B2
registration,noun,B2
regret,noun,B2
regret,verb,B2
regrettably,adverb,B2
regular,adjective,B2
regularly,adverb,B2
regulate,verb,B2
regulation,noun,B2
rehearsal,noun,B2
reinforce,verb,B2
reinforcement,noun,B2
reject,verb,B2
rejection,noun,B2
rejoin,verb,B2
relate,verb,B2
related,adjective,B2
relation,noun,B2
relationship,noun,B2
relative,adjective,B2
relative,noun,B2
relatively,adverb,B2
relativity,noun,B2
relax,verb,B2
relaxation,noun,B2
relaxed,adjective,B2
relaxing,adjective,B2
relay,noun,B2
release,noun,B2
release,verb,B2
relevant,adjective,B2
reliable,adjective,B2
relic,noun,B2
relief,noun,B2
relieve,verb,B2
relieved,adjective,B2
religion,noun,B2
religious,adjective,B2
reluctant,adjective,B2
rely,verb,B2
remain,verb,B2
remainder,noun,B2
remaining,adjective,B2
remains,noun,B2
remark,noun,B2
remark,verb,B2
remarkable,adjective,B2
remarkably,adverb,B2
remedy,noun,B2
remember,verb,B2
remembrance,noun,B2
remind,verb,B2
reminder,noun,B2
remote,adjective,B2
remote control,noun,B2
remove,verb,B2
renew,verb,B2
rent,noun,B2
rent,verb,B2
rental,noun,B2
reorganize/reorganise,verb,B2
repaint,noun,B2
repair,noun,B2
repair,verb,B2
repay,verb,B2
repeat,verb,B2
repeatedly,adverb,B2
repertoire,noun,B2
repetition,noun,B2
replace,verb,B2
replacement,noun,B2
replica,noun,B2
reply,noun,B2
reply,verb,B2
report,noun,B2
report,verb,B2
reporter,noun,B2
represent,verb,B2
representative,noun,B2
repress,verb,B2
repression,noun,B2
reprint,noun,B2
reproduce,verb,B2
reprove,verb,B2
republic,noun,B2
reputation,noun,B2
request,noun,B2
request,verb,B2
require,verb,B2
requirement,noun,B2
rescue,noun,B2
rescue,verb,B2
research,noun,B2
research,verb,B2
researcher,noun,B2
resemble,verb,B2
reservation,noun,B2
reserve,noun,B2
reserve,verb,B2
residence,noun,B2
resident,adjective,B2
resident,noun,B2
residential,adjective,B2
resign,verb,B2
resignation,noun,B2
resist,verb,B2
resistance,noun,B2
resolution,noun,B2
resolve,verb,B2
resonant,adjective,B2
resort,noun,B2
resource,noun,B2
respect,noun,B2
respect,verb,B2
respectable,adjective,B2
respectably,adverb,B2
respected,adjective,B2
respiration,noun,B2
respiratory,adjective,B2
respond,verb,B2
response,noun,B2
responsibility,noun,B2
responsible,adjective,B2
rest,noun,B2
rest,verb,B2
restaurant,noun,B2
restore,verb,B2
restrict,verb,B2
restriction,noun,B2
result,noun,B2
result,verb,B2
resume,verb,B2
retail,noun,B2
retailer,noun,B2
retain,verb,B2
retard,verb,B2
retell,verb,B2
retina,noun,B2
retire,verb,B2
retired,adjective,B2
retirement,noun,B2
retreat,noun,B2
retreat,verb,B2
retrieve,verb,B2
retrospect,noun,B2
return,noun,B2
return,verb,B2
reunification,noun,B2
reunify,verb,B2
reunion,noun,B2
reveal,verb,B2
revelation,noun,B2
revenge,noun,B2
revenue,noun,B2
reverence,noun,B2
reverse,verb,B2
review,noun,B2
review,verb,B2
revise,verb,B2
revision,noun,B2
revival,noun,B2
revive,verb,B2
revolution,noun,B2
revolutionary,adjective,B2
revolutionize/revolutionise,verb,B2
revolve,verb,B2
reward,noun,B2
reward,verb,B2
rewrite,verb,B2
rhinoceros,noun,B2
rhyme,verb,B2
rhythm,noun,B2
rhythmic,adjective,B2
rib,noun,B2
ribbon,noun,B2
rice,noun,B2
rich,adjective,B2
rid,verb,B2
riddle,noun,B2
riddle,verb,B2
ride,noun,B2
ride,verb,B2
rider,noun,B2
ridge,noun,B2
ridiculous,adjective,B2
right,adjective,B2
right,adverb,B2
right,noun,B2
righteousness,noun,B2
right-hand,adjective,B2
rightly,adverb,B2
rim,noun,B2
ring,noun,B2
ring,verb,B2
rip,verb,B2
ripe,adjective,B2
rise,noun,B2
rise,verb,B2
risk,noun,B2
risk,verb,B2
risky,adjective,B2
rite,noun,B2
ritual,noun,B2
rival,noun,B2
river,noun,B2
road,noun,B2
roadside,noun,B2
roam,noun,B2
roar,verb,B2
roast,adjective,B2
roast,verb,B2
rob,verb,B2
robbery,noun,B2
robin,noun,B2
robot,noun,B2
rock,noun,B2
rock,verb,B2
rocket,noun,B2
rocky,adjective,B2
role,noun,B2
roll,noun,B2
roll,verb,B2
rolling,adjective,B2
romance,noun,B2
romantic,adjective,B2
roof,noun,B2
room,noun,B2
room,verb,B2
roommate,noun,B2
root,noun,B2
rope,noun,B2
rose,noun,B2
rosy,adjective,B2
rotten,adjective,B2
rough,adjective,B2
roughly,adverb,B2
round,adjective,B2
round,adverb,B2
round,noun,B2
round,preposition,B2
round,verb,B2
roundabout,noun,B2
route,noun,B2
routine,noun,B2
row,noun,B2
row,verb,B2
royal,adjective,B2
royalty,noun,B2
rub,verb,B2
rubber,noun,B2
rubbish,noun,B2
rubble,noun,B2
rude,adjective,B2
rudely,adverb,B2
rug,noun,B2
rugby,noun,B2
ruin,noun,B2
ruin,verb,B2
ruinous,adjective,B2
rule,noun,B2
rule,verb,B2
ruler,noun,B2
rumor/rumour,noun,B2
run,noun,B2
run,verb,B2
runaway,noun,B2
runner,noun,B2
running,noun,B2
runway,noun,B2
rural,adjective,B2
rush,noun,B2
rush,verb,B2
rush hour,noun,B2
rusty,adjective,B2
's,be-verb,B2
sack,verb,B2
sacred,adjective,B2
sad,adjective,B2
sadly,adverb,B2
sadness,noun,B2
safari,noun,B2
safe,adjective,B2
safeguard,noun,B2
safeguard,verb,B2
safely,adverb,B2
safety,noun,B2
sag,noun,B2
sage,noun,B2
sail,verb,B2
sailing,noun,B2
sailor,noun,B2
sake,noun,B2
salad,noun,B2
salary,noun,B2
sale,noun,B2
salesman,noun,B2
salesmanship,noun,B2
salesperson,noun,B2
saleswoman,noun,B2
salmon,noun,B2
salon,noun,B2
salsa,noun,B2
salt,noun,B2
salty,adjective,B2
same,adjective,B2
same,adverb,B2
same,pronoun,B2
sample,noun,B2
sand,noun,B2
sandal,noun,B2
sandstone,noun,B2
sandwich,noun,B2
sandy,adjective,B2
sanitary,adjective,B2
sanitation,noun,B2
satellite,noun,B2
satisfaction,noun,B2
satisfactory,adjective,B2
satisfied,adjective,B2
satisfy,verb,B2
Saturday,noun,B2
sauce,noun,B2
saucepan,noun,B2
saucer,noun,B2
sausage,noun,B2
save,verb,B2
saving/savings,noun,B2
saw,noun,B2
saw,verb,B2
say,noun,B2
say,verb,B2
scale,noun,B2
scan,noun,B2
scan,verb,B2
scandal,noun,B2
scar,noun,B2
scarcely,adverb,B2
scare,verb,B2
scared,adjective,B2
scarf,noun,B2
scarlet,noun,B2
scary,adjective,B2
scatter,verb,B2
scene,noun,B2
scenery,noun,B2
scenic,adjective,B2
scent,noun,B2
schedule,noun,B2
schedule,verb,B2
scheduled,adjective,B2
scheme,noun,B2
scholar,noun,B2
scholarship,noun,B2
scholasticism,noun,B2
school,noun,B2
schoolchild,noun,B2
schoolgirl,noun,B2
schoolmate,noun,B2
schoolteacher,noun,B2
schoolwork,noun,B2
science,noun,B2
science fiction,noun,B2
scientific,adjective,B2
scientifically,adverb,B2
scientist,noun,B2
scissors,noun,B2
scold,verb,B2
scooter,noun,B2
scope,noun,B2
score,noun,B2
score,verb,B2
scramble,verb,B2
scratch,noun,B2
scratch,verb,B2
scream,noun,B2
scream,verb,B2
screen,noun,B2
screen,verb,B2
screw,noun,B2
screw,verb,B2
scribble,noun,B2
script,noun,B2
scrooge,noun,B2
scuba,noun,B2
sculpture,noun,B2
scythe,noun,B2
sea,noun,B2
seafood,noun,B2
seal,noun,B2
search,noun,B2
search,verb,B2
seaside,noun,B2
season,noun,B2
seasonal,adjective,B2
seat,noun,B2
seawater,noun,B2
seaweed,noun,B2
second,adjective,B2
second,adverb,B2
second,noun,B2
second,pronoun,B2
second person,noun,B2
secondary,adjective,B2
secondary school,noun,B2
second-hand,adjective,B2
second-hand,adverb,B2
secondly,adverb,B2
secret,adjective,B2
secret,noun,B2
secretary,noun,B2
secretly,adverb,B2
section,noun,B2
sector,noun,B2
secure,adjective,B2
security,noun,B2
see,verb,B2
seed,noun,B2
seek,verb,B2
seem,verb,B2
seesaw,noun,B2
segment,noun,B2
seize,verb,B2
seldom,adverb,B2
select,adjective,B2
select,verb,B2
selection,noun,B2
self,noun,B2
self-confidence,noun,B2
self-confident,adjective,B2
selfish,adjective,B2
selfless,adjective,B2
self-service,adjective,B2
sell,verb,B2
seller,noun,B2
semester,noun,B2
semicolon,noun,B2
semi-final,noun,B2
seminar,noun,B2
senator,noun,B2
send,verb,B2
senior,adjective,B2
senior,noun,B2
sensation,noun,B2
sense,noun,B2
sense,verb,B2
sensible,adjective,B2
sensitive,adjective,B2
sentence,noun,B2
sentence,verb,B2
separate,adjective,B2
separate,verb,B2
separately,adverb,B2
separation,noun,B2
September,noun,B2
sequence,noun,B2
serene,adjective,B2
serial,adjective,B2
series,noun,B2
serious,adjective,B2
seriously,adverb,B2
servant,noun,B2
serve,verb,B2
server,noun,B2
service,noun,B2
service,verb,B2
session,noun,B2
set,noun,B2
set,verb,B2
setback,noun,B2
setting,noun,B2
settle,verb,B2
settlement,noun,B2
settler,noun,B2
seven,number,B2
seventeen,number,B2
seventy,number,B2
several,determiner,B2
several,pronoun,B2
severe,adjective,B2
severely,adverb,B2
sew,verb,B2
sex,noun,B2
sexism,noun,B2
sexual,adjective,B2
sexy,adjective,B2
shabby,adjective,B2
shade,noun,B2
shadow,noun,B2
shadow,verb,B2
shadowy,adjective,B2
shake,noun,B2
shake,verb,B2
shaken,adjective,B2
Shakespearean,adjective,B2
shaky,adjective,B2
shall,modal auxiliary,B2
shallow,adjective,B2
shame,noun,B2
shameful,adjective,B2
shampoo,noun,B2
shape,noun,B2
shape,verb,B2
share,noun,B2
share,verb,B2
sharp,adjective,B2
sharp,adverb,B2
sharply,adverb,B2
shatter,verb,B2
shave,verb,B2
she,pronoun,B2
shed,noun,B2
sheep,noun,B2
sheer,adjective,B2
sheet,noun,B2
shelf,noun,B2
shell,noun,B2
shell,verb,B2
shelter,noun,B2
sheriff,noun,B2
shield,noun,B2
shift,noun,B2
shift,verb,B2
shine,verb,B2
shiny,adjective,B2
ship,noun,B2
ship,verb,B2
shipping,noun,B2
shipwreck,noun,B2
shirt,noun,B2
shiver,verb,B2
shock,noun,B2
shock,verb,B2
shocked,adjective,B2
shocking,adjective,B2
shoe,noun,B2
shoot,verb,B2
shooting,noun,B2
shop,noun,B2
shop,verb,B2
shop assistant,noun,B2
shopkeeper,noun,B2
shoplift,verb,B2
shoplifter,noun,B2
shoplifting,noun,B2
shopper,noun,B2
shopping,noun,B2
shore,noun,B2
short,adjective,B2
short,adverb,B2
short/shorts,noun,B2
shortage,noun,B2
shortly,adverb,B2
shortness,noun,B2
short-term,adjective,B2
shot,noun,B2
should,modal auxiliary,B2
shoulder,noun,B2
shout,noun,B2
shout,verb,B2
show,noun,B2
show,verb,B2
showbiz,noun,B2
showcase,noun,B2
shower,noun,B2
shower,verb,B2
shrimp,noun,B2
shrink,noun,B2
shrink,verb,B2
shrug,verb,B2
shut,adjective,B2
shut,verb,B2
shy,adjective,B2
sick,adjective,B2
sickness,noun,B2
side,noun,B2
sidewalk,noun,B2
sigh,noun,B2
sigh,verb,B2
sight,noun,B2
sightseeing,noun,B2
sign,noun,B2
sign,verb,B2
signal,noun,B2
signature,noun,B2
significance,noun,B2
significant,adjective,B2
significantly,adverb,B2
signify,verb,B2
signpost,noun,B2
silence,noun,B2
silent,adjective,B2
silently,adverb,B2
silk,noun,B2
silly,adjective,B2
silver,adjective,B2
silver,noun,B2
silverware,noun,B2
similar,adjective,B2
similarity,noun,B2
similarly,adverb,B2
simple,adjective,B2
simplification,noun,B2
simplify,verb,B2
simply,adverb,B2
simultaneous,adjective,B2
simultaneously,adverb,B2
since,adverb,B2
since,conjunction,B2
since,preposition,B2
sincere,adjective,B2
sincerity,noun,B2
sing,verb,B2
singer,noun,B2
singing,noun,B2
single,adjective,B2
single,noun,B2
singular,adjective,B2
singular,noun,B2
sink,noun,B2
sink,verb,B2
sir,noun,B2
sister,noun,B2
sister-in-law,noun,B2
sit,verb,B2
site,noun,B2
sitting room,noun,B2
situation,noun,B2
six,number,B2
sixteen,number,B2
sixty,number,B2
size,noun,B2
skate,noun,B2
skate,verb,B2
skateboard,noun,B2
skateboarder,noun,B2
skateboarding,noun,B2
skating,noun,B2
skeleton,noun,B2
sketch,verb,B2
ski,noun,B2
ski,verb,B2
skiing,noun,B2
skill,noun,B2
skilled,adjective,B2
skillful/skilful,adjective,B2
skillfully/skilfully,adverb,B2
skim,verb,B2
skin,noun,B2
skip,verb,B2
skirt,noun,B2
sky,noun,B2
skylark,noun,B2
skyscraper,noun,B2
skyward,adverb,B2
slam,verb,B2
slang,noun,B2
slap,noun,B2
slap,verb,B2
slash,noun,B2
slaughter,noun,B2
slave,noun,B2
slavery,noun,B2
sleep,noun,B2
sleep,verb,B2
sleepless,adjective,B2
sleepy,adjective,B2
sleeve,noun,B2
slice,noun,B2
slice,verb,B2
slide,noun,B2
slide,verb,B2
slight,adjective,B2
slight,noun,B2
slightly,adverb,B2
slim,adjective,B2
slip,noun,B2
slip,verb,B2
sliver,noun,B2
slogan,noun,B2
slope,noun,B2
sloppy,adjective,B2
slot,noun,B2
slow,adjective,B2
slow,adverb,B2
slow,verb,B2
slowly,adverb,B2
small,adjective,B2
smart,adjective,B2
smash,verb,B2
smell,noun,B2
smell,verb,B2
smile,noun,B2
smile,verb,B2
smith,noun,B2
smoke,noun,B2
smoke,verb,B2
smoker,noun,B2
smokestack,noun,B2
smoking,noun,B2
smooth,adjective,B2
smoothly,adverb,B2
snack,noun,B2
snake,noun,B2
snap,verb,B2
sneak,verb,B2
sneer,noun,B2
sneeze,noun,B2
sneeze,verb,B2
sniff,verb,B2
snore,noun,B2
snore,verb,B2
snow,noun,B2
snow,verb,B2
snowball,noun,B2
snowboard,noun,B2
snowboarding,noun,B2
snowstorm,noun,B2
snowy,adjective,B2
so,adverb,B2
so,conjunction,B2
soak,noun,B2
soak,verb,B2
soaked,adjective,B2
soaking,adjective,B2
soap,noun,B2
soap opera,noun,B2
soar,verb,B2
sob,verb,B2
so-called,adjective,B2
soccer,noun,B2
sociable,adjective,B2
social,adjective,B2
social networking,noun,B2
socialize/socialise,verb,B2
socially,adverb,B2
society,noun,B2
sock,noun,B2
soda,noun,B2
sofa,noun,B2
soft,adjective,B2
soft drink,noun,B2
softly,adverb,B2
softness,noun,B2
software,noun,B2
soil,noun,B2
soil,verb,B2
solar,adjective,B2
soldier,noun,B2
solid,adjective,B2
solidity,noun,B2
soliloquy,noun,B2
solo,adjective,B2
solo,adverb,B2
solo,noun,B2
solution,noun,B2
solve,verb,B2
solvent,noun,B2
some,determiner,B2
some,pronoun,B2
somebody,pronoun,B2
someday,adverb,B2
somehow,adverb,B2
someone,pronoun,B2
someplace,adverb,B2
something,pronoun,B2
sometime,adverb,B2
sometimes,adverb,B2
somewhat,adverb,B2
somewhere,adverb,B2
son,noun,B2
song,noun,B2
son-in-law,noun,B2
sonnet,noun,B2
soon,adverb,B2
soothe,verb,B2
sophisticated,adjective,B2
sophomore,noun,B2
sore,adjective,B2
sorrow,noun,B2
sorry,adjective,B2
sort,noun,B2
sort,verb,B2
soul,noun,B2
sound,adjective,B2
sound,noun,B2
sound,verb,B2
soundtrack,noun,B2
soup,noun,B2
sour,adjective,B2
source,noun,B2
south,adjective,B2
south,adverb,B2
south,noun,B2
southeast,adjective,B2
southeast,noun,B2
southern,adjective,B2
southward,adverb,B2
southwest,adjective,B2
southwest,noun,B2
souvenir,noun,B2
Soviet,noun,B2
soybean,noun,B2
spa,noun,B2
space,noun,B2
spaceship,noun,B2
spaghetti,noun,B2
span,verb,B2
spare,adjective,B2
spare,verb,B2
sparerib,noun,B2
spark,noun,B2
sparkle,noun,B2
sparkling,adjective,B2
sparrow,noun,B2
speak,verb,B2
speaker,noun,B2
special,adjective,B2
specialist,noun,B2
specialize/specialise,verb,B2
specially,adverb,B2
specialty,noun,B2
species,noun,B2
specific,adjective,B2
specifically,adverb,B2
specify,verb,B2
spectacle,noun,B2
spectacular,adjective,B2
spectator,noun,B2
speech,noun,B2
speed,noun,B2
speed,verb,B2
speeder,noun,B2
spell,noun,B2
spell,verb,B2
spellbound,adjective,B2
spelling,noun,B2
spend,verb,B2
sphere,noun,B2
spice,noun,B2
spicy,adjective,B2
spider,noun,B2
spill,verb,B2
spin,verb,B2
spinach,noun,B2
spiral,adjective,B2
spirit,noun,B2
spiritual,adjective,B2
spite,noun,B2
splash,noun,B2
splash,verb,B2
splatter,noun,B2
split,adjective,B2
split,noun,B2
split,verb,B2
spoil,verb,B2
spokesman,noun,B2
spokeswoman,noun,B2
sponge,noun,B2
sponsor,noun,B2
sponsor,verb,B2
spoon,noun,B2
sport,noun,B2
sports,adjective,B2
sports center/sports centre,noun,B2
sportsmanship,noun,B2
spot,noun,B2
spot,verb,B2
spray,noun,B2
spray,verb,B2
spread,noun,B2
spread,verb,B2
spreadsheet,noun,B2
spring,noun,B2
sprint,noun,B2
spur,noun,B2
spy,noun,B2
squad,noun,B2
square,adjective,B2
square,noun,B2
squash,noun,B2
squash,verb,B2
squeeze,verb,B2
stab,verb,B2
stability,noun,B2
stable,adjective,B2
stack,noun,B2
stadium,noun,B2
staff,noun,B2
stage,noun,B2
stagger,noun,B2
stain,noun,B2
stain,verb,B2
stair,noun,B2
stake,noun,B2
stall,noun,B2
stammer,verb,B2
stamp,noun,B2
stamp,verb,B2
stand,noun,B2
stand,verb,B2
standard,adjective,B2
standard,noun,B2
standby,adjective,B2
standstill,noun,B2
stanza,noun,B2
star,noun,B2
star,verb,B2
stare,verb,B2
start,noun,B2
start,verb,B2
startle,verb,B2
starvation,noun,B2
starve,verb,B2
starving,adjective,B2
state,adjective,B2
state,noun,B2
state,verb,B2
statement,noun,B2
statesman,noun,B2
statewide,adverb,B2
station,noun,B2
statistics,noun,B2
statue,noun,B2
status,noun,B2
stay,noun,B2
stay,verb,B2
steadily,adverb,B2
steady,adjective,B2
steak,noun,B2
steal,verb,B2
steam,noun,B2
steel,noun,B2
steely,adjective,B2
steep,adjective,B2
steer,verb,B2
steering wheel,noun,B2
stem,verb,B2
step,noun,B2
step,verb,B2
stepfather,noun,B2
stepmother,noun,B2
stereotype,noun,B2
stern,adjective,B2
stew,noun,B2
stick,noun,B2
stick,verb,B2
sticker,noun,B2
sticky,adjective,B2
stiff,adjective,B2
still,adjective,B2
still,adverb,B2
stimulant,noun,B2
stimulate,verb,B2
stimulation,noun,B2
stingy,adjective,B2
stink,verb,B2
stir,verb,B2
stitch,noun,B2
stock,noun,B2
stock market,noun,B2
stockpile,noun,B2
stomach,noun,B2
stomachache,noun,B2
stone,noun,B2
stonework,noun,B2
stool,noun,B2
stop,noun,B2
stop,verb,B2
stopover,noun,B2
stopwatch,noun,B2
storage,noun,B2
store,noun,B2
store,verb,B2
storm,noun,B2
stormy,adjective,B2
story,noun,B2
storyteller,noun,B2
stove,noun,B2
straight,adjective,B2
straight,adverb,B2
straighten,verb,B2
straightforward,adjective,B2
strain,noun,B2
strain,verb,B2
strait,noun,B2
strand,noun,B2
strange,adjective,B2
strangely,adverb,B2
stranger,noun,B2
strangle,verb,B2
strategic,adjective,B2
strategy,noun,B2
straw,noun,B2
strawberry,noun,B2
stream,noun,B2
stream,verb,B2
street,noun,B2
strength,noun,B2
strengthen,verb,B2
stress,noun,B2
stress,verb,B2
stressed,adjective,B2
stressful,adjective,B2
stretch,verb,B2
stricken,adjective,B2
strict,adjective,B2
strictly,adverb,B2
stride,verb,B2
strike,noun,B2
strike,verb,B2
striking,adjective,B2
string,noun,B2
strip,noun,B2
strip,verb,B2
stripe,noun,B2
strive,verb,B2
stroke,noun,B2
stroke,verb,B2
strong,adjective,B2
strongly,adverb,B2
structure,noun,B2
struggle,noun,B2
struggle,verb,B2
stubborn,adjective,B2
stubbornly,adverb,B2
stuck,adjective,B2
student,noun,B2
studio,noun,B2
study,noun,B2
study,verb,B2
stuff,noun,B2
stuff,verb,B2
stuffed,adjective,B2
stumble,verb,B2
stun,verb,B2
stunning,adjective,B2
stupid,adjective,B2
style,noun,B2
stylish,adjective,B2
stylist,noun,B2
subconscious,adjective,B2
subcontinent,noun,B2
subculture,noun,B2
subdivision,noun,B2
subject,noun,B2
subjunctive,noun,B2
submarine,noun,B2
submit,verb,B2
subplot,noun,B2
subside,verb,B2
substance,noun,B2
substantial,adjective,B2
substitute,noun,B2
substitute,verb,B2
subtitle,noun,B2
subtle,adjective,B2
subtract,verb,B2
suburb,noun,B2
subway,noun,B2
succeed,verb,B2
success,noun,B2
successful,adjective,B2
successfully,adverb,B2
successive,adjective,B2
such,determiner,B2
such,pronoun,B2
suck,verb,B2
sudden,adjective,B2
suddenly,adverb,B2
sue,verb,B2
suffer,verb,B2
suffering,noun,B2
sufficient,adjective,B2
sufficiently,adverb,B2
suffix,noun,B2
sugar,noun,B2
suggest,verb,B2
suggestion,noun,B2
suicide,noun,B2
suit,noun,B2
suit,verb,B2
suitable,adjective,B2
suitably,adverb,B2
suitcase,noun,B2
sulfur/sulphur,noun,B2
sum,noun,B2
summarize/summarise,verb,B2
summary,noun,B2
summer,noun,B2
summit,noun,B2
sun,noun,B2
sunbathe,verb,B2
sunbeam,noun,B2
Sunday,noun,B2
sundial,noun,B2
sunflower,noun,B2
sunglasses,noun,B2
sunlight,noun,B2
sunny,adjective,B2
sunrise,noun,B2
sunset,noun,B2
sunshine,noun,B2
super,adjective,B2
superb,adjective,B2
superintendent,noun,B2
superior,adjective,B2
superlative,noun,B2
supermarket,noun,B2
supernatural,adjective,B2
superstar,noun,B2
superstition,noun,B2
supervise,verb,B2
supervision,noun,B2
supervisor,noun,B2
supper,noun,B2
supplement,noun,B2
supplier,noun,B2
supply,noun,B2
supply,verb,B2
support,noun,B2
support,verb,B2
supporter,noun,B2
supportive,adjective,B2
suppose,verb,B2
supposedly,adverb,B2
suppress,verb,B2
sure,adjective,B2
sure,adverb,B2
surely,adverb,B2
surf,noun,B2
surf,verb,B2
surface,noun,B2
surfing,noun,B2
surge,noun,B2
surgeon,noun,B2
surgery,noun,B2
surname,noun,B2
surprise,noun,B2
surprise,verb,B2
surprised,adjective,B2
surprising,adjective,B2
surprisingly,adverb,B2
surrender,verb,B2
surround,verb,B2
surrounding,adjective,B2
surroundings,noun,B2
surveillance,noun,B2
survey,noun,B2
survival,noun,B2
survive,verb,B2
survivor,noun,B2
suspect,noun,B2
suspect,verb,B2
suspend,verb,B2
suspicion,noun,B2
suspicious,adjective,B2
suspiciously,adverb,B2
sustain,verb,B2
swallow,verb,B2
swan,noun,B2
swarm,noun,B2
swear,verb,B2
sweat,noun,B2
sweat,verb,B2
sweater,noun,B2
sweatshirt,noun,B2
sweep,verb,B2
sweet,adjective,B2
sweet,noun,B2
sweetheart,noun,B2
swell,verb,B2
swift,adjective,B2
swim,noun,B2
swim,verb,B2
swimmer,noun,B2
swimming,noun,B2
swimming costume,noun,B2
swimming pool,noun,B2
swimsuit,noun,B2
swing,noun,B2
swing,verb,B2
switch,noun,B2
switch,verb,B2
swollen,adjective,B2
sword,noun,B2
syllable,noun,B2
symbol,noun,B2
symbolic,adjective,B2
sympathetic,adjective,B2
sympathize/sympathise,verb,B2
sympathy,noun,B2
symphony,noun,B2
symptom,noun,B2
syndrome,noun,B2
synonym,noun,B2
system,noun,B2
systematic,adjective,B2
table,noun,B2
table tennis,noun,B2
tablecloth,noun,B2
tablespoon,noun,B2
tablet,noun,B2
tabloid,adjective,B2
tabloid,noun,B2
tack,verb,B2
tackle,verb,B2
tactile,adjective,B2
tag,noun,B2
tail,noun,B2
take,noun,B2
take,verb,B2
takeaway,noun,B2
takeoff/take-off,noun,B2
tale,noun,B2
talent,noun,B2
talented,adjective,B2
talk,noun,B2
talk,verb,B2
talkative,adjective,B2
tall,adjective,B2
tame,adjective,B2
tan,noun,B2
tank,noun,B2
tanned,adjective,B2
tap,noun,B2
tap,verb,B2
tape,noun,B2
tape,verb,B2
target,noun,B2
task,noun,B2
taste,noun,B2
taste,verb,B2
tasteless,adjective,B2
tasty,adjective,B2
tatter,noun,B2
tattoo,noun,B2
taunt,noun,B2
tax,noun,B2
taxi,noun,B2
tea,noun,B2
teach,verb,B2
teacher,noun,B2
teaching,noun,B2
team,noun,B2
teammate,noun,B2
teamwork,noun,B2
tear,noun,B2
tear,verb,B2
tease,noun,B2
tease,verb,B2
teaspoon,noun,B2
technical,adjective,B2
technically,adverb,B2
technique,noun,B2
technological,adjective,B2
technology,noun,B2
teen,noun,B2
teenage,adjective,B2
teenager,noun,B2
telecommunications,noun,B2
telegram,noun,B2
telephone,noun,B2
telephone,verb,B2
telescope,noun,B2
television,noun,B2
tell,verb,B2
teller,noun,B2
temper,noun,B2
temperate,adjective,B2
temperature,noun,B2
temple,noun,B2
temporarily,adverb,B2
temporary,adjective,B2
tempt,verb,B2
temptation,noun,B2
ten,number,B2
tend,verb,B2
tendency,noun,B2
tender,adjective,B2
tenderly,adverb,B2
tenderness,noun,B2
tennis,noun,B2
tense,adjective,B2
tense,noun,B2
tension,noun,B2
tent,noun,B2
term,noun,B2
terminal,noun,B2
terrace,noun,B2
terrible,adjective,B2
terribly,adverb,B2
terrific,adjective,B2
terrified,adjective,B2
terrify,verb,B2
terrifying,adjective,B2
territory,noun,B2
terror,noun,B2
terrorism,noun,B2
terrorist,adjective,B2
terrorist,noun,B2
test,noun,B2
test,verb,B2
testify,verb,B2
testimony,noun,B2
text,noun,B2
text,verb,B2
text message,noun,B2
textbook,noun,B2
than,conjunction,B2
than,preposition,B2
thank,verb,B2
thankful,adjective,B2
thanks,noun,B2
that,adverb,B2
that,conjunction,B2
that,determiner,B2
that,pronoun,B2
the,determiner,B2
theater/theatre,noun,B2
theft,noun,B2
their,determiner,B2
theirs,pronoun,B2
them,pronoun,B2
theme,noun,B2
themselves,pronoun,B2
then,adverb,B2
theorist,noun,B2
theory,noun,B2
therapist,noun,B2
therapy,noun,B2
there,adverb,B2
thereafter,adverb,B2
therefore,adverb,B2
thermometer,noun,B2
these,determiner,B2
these,pronoun,B2
thesis,noun,B2
they,pronoun,B2
thick,adjective,B2
thickly,adverb,B2
thickness,noun,B2
thief,noun,B2
thigh,noun,B2
thin,adjective,B2
thing,noun,B2
think,verb,B2
thinker,noun,B2
third,adjective,B2
third person,noun,B2
thirdly,adverb,B2
thirst,noun,B2
thirst,verb,B2
thirsty,adjective,B2
thirteen,number,B2
thirty,number,B2
this,determiner,B2
this,pronoun,B2
thorough,adjective,B2
thoroughly,adverb,B2
those,determiner,B2
those,pronoun,B2
though,adverb,B2
though,conjunction,B2
thought,noun,B2
thoughtful,adjective,B2
thoughtless,adjective,B2
thousand,number,B2
thread,noun,B2
threat,noun,B2
threaten,verb,B2
threatening,adjective,B2
three,number,B2
thrill,noun,B2
thrilled,adjective,B2
thriller,noun,B2
thrilling,adjective,B2
throat,noun,B2
through,adverb,B2
through,preposition,B2
throughout,preposition,B2
throw,noun,B2
throw,verb,B2
thumb,noun,B2
thump,verb,B2
thunder,noun,B2
thunderous,adjective,B2
thunderstorm,noun,B2
Thursday,noun,B2
thus,adverb,B2
tick,noun,B2
tick,verb,B2
ticket,noun,B2
tickle,verb,B2
tide,noun,B2
tidy,adjective,B2
tidy,verb,B2
tie,noun,B2
tie,verb,B2
tiger,noun,B2
tight,adjective,B2
tight,adverb,B2
tighten,verb,B2
tightly,adverb,B2
tightrope,noun,B2
tights,noun,B2
tile,noun,B2
till,conjunction,B2
till,preposition,B2
time,noun,B2
time,verb,B2
timeless,adjective,B2
timeliness,noun,B2
timely,adjective,B2
